Subject,Entries,Gender,Year,Level
Art and Design,1338.0,Male,2009,Intermediate_1
Drama,88.0,Male,2009,Intermediate_1
Media Studies,278.0,Male,2009,Intermediate_1
Music,381.0,Male,2009,Intermediate_1
Physical Education,1031.0,Male,2009,Intermediate_1
Sport and Recreation,308.0,Male,2009,Intermediate_1
English,3060.0,Female,2009,Intermediate_1
French,925.0,Female,2009,Intermediate_1
Gaelic (Learners),13.0,Female,2009,Intermediate_1
Gaidhlig,5.0,Female,2009,Intermediate_1
German,99.0,Female,2009,Intermediate_1
Italian,70.0,Female,2009,Intermediate_1
Latin,1.0,Female,2009,Intermediate_1
Mandarin (Simplified),5.0,Female,2009,Intermediate_1
Mandarin (Traditional),0.0,Female,2009,Intermediate_1
Spanish,470.0,Female,2009,Intermediate_1
Accounting,45.0,Female,2009,Intermediate_1
Mathematics,6129.0,Female,2009,Intermediate_1
Biology,3565.0,Female,2009,Intermediate_1
Chemistry,1371.0,Female,2009,Intermediate_1
Geology,35.0,Female,2009,Intermediate_1
Managing Environmental Resources,34.0,Female,2009,Intermediate_1
Physics,432.0,Female,2009,Intermediate_1
Classical Studies,12.0,Female,2009,Intermediate_1
Economics,1.0,Female,2009,Intermediate_1
Geography (New),326.0,Female,2009,Intermediate_1
History,700.0,Female,2009,Intermediate_1
Modern Studies,353.0,Female,2009,Intermediate_1
Psychology (New),87.0,Female,2009,Intermediate_1
"Religious, Moral and Philosophical Studies (New)",584.0,Female,2009,Intermediate_1
Administration,1715.0,Female,2009,Intermediate_1
Applied Practical Electronics,14.0,Female,2009,Intermediate_1
Business Management,350.0,Female,2009,Intermediate_1
Care,383.0,Female,2009,Intermediate_1
Computing Studies (New),819.0,Female,2009,Intermediate_1
Construction Crafts,50.0,Female,2009,Intermediate_1
Early Education and Childcare,1098.0,Female,2009,Intermediate_1
Engineering Craft Skills,4.0,Female,2009,Intermediate_1
Engineering Skills,4.0,Female,2009,Intermediate_1
Graphic Communication,94.0,Female,2009,Intermediate_1
Hairdressing,931.0,Female,2009,Intermediate_1
Home Economics: Fashion and Textile Technology,455.0,Female,2009,Intermediate_1
Home Economics: Health and Food Technology,314.0,Female,2009,Intermediate_1
Home Economics: Lifestyle and Consumer Technology,775.0,Female,2009,Intermediate_1
Hospitality,78.0,Female,2009,Intermediate_1
Hospitality: Practical Cookery,3531.0,Female,2009,Intermediate_1
Personal Development,52.0,Female,2009,Intermediate_1
Rural Skills,70.0,Female,2009,Intermediate_1
Travel and Tourism,417.0,Female,2009,Intermediate_1
Uniformed and Emergency Services,21.0,Female,2009,Intermediate_1
Woodworking Skills,209.0,Female,2009,Intermediate_1
Art and Design,1949.0,Female,2009,Intermediate_1
Drama,111.0,Female,2009,Intermediate_1
Media Studies,215.0,Female,2009,Intermediate_1
Music,414.0,Female,2009,Intermediate_1
Physical Education,491.0,Female,2009,Intermediate_1
Sport and Recreation,97.0,Female,2009,Intermediate_1
English,2690.0,Male,2003,Intermediate_1
French,315.0,Male,2003,Intermediate_1
Gaelic (Learners),10.0,Male,2003,Intermediate_1
German,75.0,Male,2003,Intermediate_1
Italian,73.0,Male,2003,Intermediate_1
Latin,1.0,Male,2003,Intermediate_1
Russian,,Male,2003,Intermediate_1
Spanish,172.0,Male,2003,Intermediate_1
Accounting and Finance,109.0,Male,2003,Intermediate_1
Mathematics,2706.0,Male,2003,Intermediate_1
Biology,522.0,Male,2003,Intermediate_1
Chemistry,415.0,Male,2003,Intermediate_1
Geology,28.0,Male,2003,Intermediate_1
Managing Environmental Resources,7.0,Male,2003,Intermediate_1
Physics,611.0,Male,2003,Intermediate_1
Classical Studies,4.0,Male,2003,Intermediate_1
Economics,2.0,Male,2003,Intermediate_1
Geography,174.0,Male,2003,Intermediate_1
History,278.0,Male,2003,Intermediate_1
Modern Studies,109.0,Male,2003,Intermediate_1
Psychology,4.0,Male,2003,Intermediate_1
"Religious, Moral and Philosophical Studies",241.0,Male,2003,Intermediate_1
Sociology,2.0,Male,2003,Intermediate_1
Administration,373.0,Male,2003,Intermediate_1
Business Management,80.0,Male,2003,Intermediate_1
Care,12.0,Male,2003,Intermediate_1
Computing Studies,651.0,Male,2003,Intermediate_1
Engineering Craft Skills,77.0,Male,2003,Intermediate_1
Health and Food Technology,765.0,Male,2003,Intermediate_1
Home Economics - Fashion and Textile Technology,5.0,Male,2003,Intermediate_1
Home Economics - Lifestyle and Consumer Technology,21.0,Male,2003,Intermediate_1
Personal and Social Education,,Male,2003,Intermediate_1
Travel and Tourism,228.0,Male,2003,Intermediate_1
Woodworking Skills,523.0,Male,2003,Intermediate_1
Art and Design,260.0,Male,2003,Intermediate_1
Drama,19.0,Male,2003,Intermediate_1
Media Studies,88.0,Male,2003,Intermediate_1
Music,162.0,Male,2003,Intermediate_1
Physical Education,345.0,Male,2003,Intermediate_1
English,1824.0,Female,2003,Intermediate_1
French,259.0,Female,2003,Intermediate_1
Gaelic (Learners),15.0,Female,2003,Intermediate_1
German,74.0,Female,2003,Intermediate_1
Italian,122.0,Female,2003,Intermediate_1
Latin,3.0,Female,2003,Intermediate_1
Russian,1.0,Female,2003,Intermediate_1
Spanish,426.0,Female,2003,Intermediate_1
Accounting and Finance,204.0,Female,2003,Intermediate_1
Mathematics,2608.0,Female,2003,Intermediate_1
Biology,848.0,Female,2003,Intermediate_1
Chemistry,308.0,Female,2003,Intermediate_1
Geology,26.0,Female,2003,Intermediate_1
Managing Environmental Resources,3.0,Female,2003,Intermediate_1
Physics,158.0,Female,2003,Intermediate_1
Classical Studies,6.0,Female,2003,Intermediate_1
Economics,,Female,2003,Intermediate_1
Geography,141.0,Female,2003,Intermediate_1
History,226.0,Female,2003,Intermediate_1
Modern Studies,111.0,Female,2003,Intermediate_1
Psychology,36.0,Female,2003,Intermediate_1
"Religious, Moral and Philosophical Studies",332.0,Female,2003,Intermediate_1
Sociology,11.0,Female,2003,Intermediate_1
Administration,675.0,Female,2003,Intermediate_1
Business Management,83.0,Female,2003,Intermediate_1
Care,155.0,Female,2003,Intermediate_1
Computing Studies,372.0,Female,2003,Intermediate_1
Engineering Craft Skills,4.0,Female,2003,Intermediate_1
Health and Food Technology,1460.0,Female,2003,Intermediate_1
Home Economics - Fashion and Textile Technology,270.0,Female,2003,Intermediate_1
Home Economics - Lifestyle and Consumer Technology,561.0,Female,2003,Intermediate_1
Personal and Social Education,21.0,Female,2003,Intermediate_1
Travel and Tourism,375.0,Female,2003,Intermediate_1
Woodworking Skills,74.0,Female,2003,Intermediate_1
Art and Design,258.0,Female,2003,Intermediate_1
Drama,27.0,Female,2003,Intermediate_1
Media Studies,105.0,Female,2003,Intermediate_1
Music,179.0,Female,2003,Intermediate_1
Physical Education,95.0,Female,2003,Intermediate_1
English,2826.0,Male,2004,Intermediate_1
French,518.0,Male,2004,Intermediate_1
Gaelic (Learners),5.0,Male,2004,Intermediate_1
German,96.0,Male,2004,Intermediate_1
Italian,35.0,Male,2004,Intermediate_1
Latin,1.0,Male,2004,Intermediate_1
Russian,5.0,Male,2004,Intermediate_1
Spanish,183.0,Male,2004,Intermediate_1
Accounting and Finance,62.0,Male,2004,Intermediate_1
Mathematics,3033.0,Male,2004,Intermediate_1
Biology,1026.0,Male,2004,Intermediate_1
Chemistry,770.0,Male,2004,Intermediate_1
Geology,31.0,Male,2004,Intermediate_1
Managing Environmental Resources,9.0,Male,2004,Intermediate_1
Physics,923.0,Male,2004,Intermediate_1
Classical Studies,3.0,Male,2004,Intermediate_1
Economics,1.0,Male,2004,Intermediate_1
Geography,250.0,Male,2004,Intermediate_1
History,354.0,Male,2004,Intermediate_1
Modern Studies,147.0,Male,2004,Intermediate_1
Psychology,20.0,Male,2004,Intermediate_1
"Religious, Moral and Philosophical Studies",325.0,Male,2004,Intermediate_1
Sociology,2.0,Male,2004,Intermediate_1
Administration,369.0,Male,2004,Intermediate_1
Applied Practical Electronics,29.0,Male,2004,Intermediate_1
Business Management,87.0,Male,2004,Intermediate_1
Care,15.0,Male,2004,Intermediate_1
Computing Studies,946.0,Male,2004,Intermediate_1
Engineering Craft Skills,50.0,Male,2004,Intermediate_1
Home Economics: Fashion and Textile Technology,11.0,Male,2004,Intermediate_1
Home Economics: Health and Food Technology,313.0,Male,2004,Intermediate_1
Home Economics: Lifestyle and Consumer Technology,17.0,Male,2004,Intermediate_1
Hospitality: Practical Cookery,641.0,Male,2004,Intermediate_1
Personal and Social Education,8.0,Male,2004,Intermediate_1
Travel and Tourism,183.0,Male,2004,Intermediate_1
Woodworking Skills,761.0,Male,2004,Intermediate_1
Art and Design,384.0,Male,2004,Intermediate_1
Drama,19.0,Male,2004,Intermediate_1
Media Studies,113.0,Male,2004,Intermediate_1
Music,266.0,Male,2004,Intermediate_1
Physical Education,331.0,Male,2004,Intermediate_1
English,2109.0,Female,2004,Intermediate_1
French,471.0,Female,2004,Intermediate_1
Gaelic (Learners),6.0,Female,2004,Intermediate_1
German,101.0,Female,2004,Intermediate_1
Italian,96.0,Female,2004,Intermediate_1
Latin,,Female,2004,Intermediate_1
Russian,4.0,Female,2004,Intermediate_1
Spanish,480.0,Female,2004,Intermediate_1
Accounting and Finance,128.0,Female,2004,Intermediate_1
Mathematics,3207.0,Female,2004,Intermediate_1
Biology,1787.0,Female,2004,Intermediate_1
Chemistry,638.0,Female,2004,Intermediate_1
Geology,24.0,Female,2004,Intermediate_1
Managing Environmental Resources,3.0,Female,2004,Intermediate_1
Physics,150.0,Female,2004,Intermediate_1
Classical Studies,8.0,Female,2004,Intermediate_1
Economics,5.0,Female,2004,Intermediate_1
Geography,134.0,Female,2004,Intermediate_1
History,319.0,Female,2004,Intermediate_1
Modern Studies,200.0,Female,2004,Intermediate_1
Psychology,44.0,Female,2004,Intermediate_1
"Religious, Moral and Philosophical Studies",363.0,Female,2004,Intermediate_1
Sociology,8.0,Female,2004,Intermediate_1
Administration,664.0,Female,2004,Intermediate_1
Applied Practical Electronics,1.0,Female,2004,Intermediate_1
Business Management,106.0,Female,2004,Intermediate_1
Care,192.0,Female,2004,Intermediate_1
Computing Studies,542.0,Female,2004,Intermediate_1
Engineering Craft Skills,4.0,Female,2004,Intermediate_1
Home Economics: Fashion and Textile Technology,308.0,Female,2004,Intermediate_1
Home Economics: Health and Food Technology,676.0,Female,2004,Intermediate_1
Home Economics: Lifestyle and Consumer Technology,688.0,Female,2004,Intermediate_1
Hospitality: Practical Cookery,1151.0,Female,2004,Intermediate_1
Personal and Social Education,29.0,Female,2004,Intermediate_1
Travel and Tourism,373.0,Female,2004,Intermediate_1
Woodworking Skills,111.0,Female,2004,Intermediate_1
Art and Design,417.0,Female,2004,Intermediate_1
Drama,23.0,Female,2004,Intermediate_1
Media Studies,98.0,Female,2004,Intermediate_1
Music,291.0,Female,2004,Intermediate_1
Physical Education,104.0,Female,2004,Intermediate_1
English,2757.0,Male,2005,Intermediate_1
French,574.0,Male,2005,Intermediate_1
Gaelic (Learners),11.0,Male,2005,Intermediate_1
Gàidhlig,,Male,2005,Intermediate_1
German,85.0,Male,2005,Intermediate_1
Italian,78.0,Male,2005,Intermediate_1
Latin,2.0,Male,2005,Intermediate_1
Russian,4.0,Male,2005,Intermediate_1
Spanish,217.0,Male,2005,Intermediate_1
Accounting,46.0,Male,2005,Intermediate_1
Mathematics,3789.0,Male,2005,Intermediate_1
Biology,1211.0,Male,2005,Intermediate_1
Chemistry,926.0,Male,2005,Intermediate_1
Geology,23.0,Male,2005,Intermediate_1
Managing Environmental Resources,8.0,Male,2005,Intermediate_1
Physics,1294.0,Male,2005,Intermediate_1
Classical Studies,2.0,Male,2005,Intermediate_1
Economics,2.0,Male,2005,Intermediate_1
Geography,160.0,Male,2005,Intermediate_1
Geography (New),120.0,Male,2005,Intermediate_1
History,495.0,Male,2005,Intermediate_1
Modern Studies,186.0,Male,2005,Intermediate_1
Psychology,5.0,Male,2005,Intermediate_1
Psychology (New),30.0,Male,2005,Intermediate_1
"Religious, Moral and Philosophical Studies",366.0,Male,2005,Intermediate_1
Sociology,5.0,Male,2005,Intermediate_1
Administration,311.0,Male,2005,Intermediate_1
Applied Practical Electronics,55.0,Male,2005,Intermediate_1
Business Management,104.0,Male,2005,Intermediate_1
Care,15.0,Male,2005,Intermediate_1
Computing Studies,676.0,Male,2005,Intermediate_1
Computing Studies (New),347.0,Male,2005,Intermediate_1
Engineering Craft Skills,48.0,Male,2005,Intermediate_1
Home Economics: Fashion and Textile Technology,11.0,Male,2005,Intermediate_1
Home Economics: Health and Food Technology,126.0,Male,2005,Intermediate_1
Home Economics: Lifestyle and Consumer Technology,36.0,Male,2005,Intermediate_1
Hospitality: Practical Cookery,998.0,Male,2005,Intermediate_1
Personal and Social Education,12.0,Male,2005,Intermediate_1
Travel and Tourism,166.0,Male,2005,Intermediate_1
Woodworking Skills,841.0,Male,2005,Intermediate_1
Art and Design,552.0,Male,2005,Intermediate_1
Drama,20.0,Male,2005,Intermediate_1
Media Studies,197.0,Male,2005,Intermediate_1
Music,293.0,Male,2005,Intermediate_1
Physical Education,474.0,Male,2005,Intermediate_1
English,2254.0,Female,2005,Intermediate_1
French,562.0,Female,2005,Intermediate_1
Gaelic (Learners),4.0,Female,2005,Intermediate_1
Gàidhlig,1.0,Female,2005,Intermediate_1
German,66.0,Female,2005,Intermediate_1
Italian,107.0,Female,2005,Intermediate_1
Latin,5.0,Female,2005,Intermediate_1
Russian,13.0,Female,2005,Intermediate_1
Spanish,455.0,Female,2005,Intermediate_1
Accounting,79.0,Female,2005,Intermediate_1
Mathematics,4010.0,Female,2005,Intermediate_1
Biology,2084.0,Female,2005,Intermediate_1
Chemistry,676.0,Female,2005,Intermediate_1
Geology,26.0,Female,2005,Intermediate_1
Managing Environmental Resources,10.0,Female,2005,Intermediate_1
Physics,261.0,Female,2005,Intermediate_1
Classical Studies,2.0,Female,2005,Intermediate_1
Economics,2.0,Female,2005,Intermediate_1
Geography,131.0,Female,2005,Intermediate_1
Geography (New),83.0,Female,2005,Intermediate_1
History,449.0,Female,2005,Intermediate_1
Modern Studies,201.0,Female,2005,Intermediate_1
Psychology,33.0,Female,2005,Intermediate_1
Psychology (New),48.0,Female,2005,Intermediate_1
"Religious, Moral and Philosophical Studies",450.0,Female,2005,Intermediate_1
Sociology,16.0,Female,2005,Intermediate_1
Administration,665.0,Female,2005,Intermediate_1
Applied Practical Electronics,2.0,Female,2005,Intermediate_1
Business Management,154.0,Female,2005,Intermediate_1
Care,204.0,Female,2005,Intermediate_1
Computing Studies,427.0,Female,2005,Intermediate_1
Computing Studies (New),224.0,Female,2005,Intermediate_1
Engineering Craft Skills,7.0,Female,2005,Intermediate_1
Home Economics: Fashion and Textile Technology,380.0,Female,2005,Intermediate_1
Home Economics: Health and Food Technology,337.0,Female,2005,Intermediate_1
Home Economics: Lifestyle and Consumer Technology,741.0,Female,2005,Intermediate_1
Hospitality: Practical Cookery,1899.0,Female,2005,Intermediate_1
Personal and Social Education,29.0,Female,2005,Intermediate_1
Travel and Tourism,368.0,Female,2005,Intermediate_1
Woodworking Skills,143.0,Female,2005,Intermediate_1
Art and Design,642.0,Female,2005,Intermediate_1
Drama,38.0,Female,2005,Intermediate_1
Media Studies,188.0,Female,2005,Intermediate_1
Music,346.0,Female,2005,Intermediate_1
Physical Education,153.0,Female,2005,Intermediate_1
English,3668.0,Male,2008,Intermediate_1
French,837.0,Male,2008,Intermediate_1
Gaelic (Learners),23.0,Male,2008,Intermediate_1
Gaidhlig,15.0,Male,2008,Intermediate_1
German,130.0,Male,2008,Intermediate_1
Italian,34.0,Male,2008,Intermediate_1
Russian,1.0,Male,2008,Intermediate_1
Spanish,322.0,Male,2008,Intermediate_1
Accounting,49.0,Male,2008,Intermediate_1
Mathematics,6318.0,Male,2008,Intermediate_1
Biology,2169.0,Male,2008,Intermediate_1
Chemistry,1582.0,Male,2008,Intermediate_1
Geology,34.0,Male,2008,Intermediate_1
Managing Environmental Resources,39.0,Male,2008,Intermediate_1
Physics,1969.0,Male,2008,Intermediate_1
Classical Studies,11.0,Male,2008,Intermediate_1
Economics,6.0,Male,2008,Intermediate_1
Geography (New),393.0,Male,2008,Intermediate_1
History,727.0,Male,2008,Intermediate_1
Modern Studies,259.0,Male,2008,Intermediate_1
Psychology (New),44.0,Male,2008,Intermediate_1
"Religious, Moral and Philosophical Studies (New)",365.0,Male,2008,Intermediate_1
Administration,624.0,Male,2008,Intermediate_1
Applied Practical Electronics,165.0,Male,2008,Intermediate_1
Business Management,321.0,Male,2008,Intermediate_1
Care,21.0,Male,2008,Intermediate_1
Computing Studies (New),1511.0,Male,2008,Intermediate_1
Construction Crafts,647.0,Male,2008,Intermediate_1
Early Education and Childcare,7.0,Male,2008,Intermediate_1
Engineering Craft Skills,150.0,Male,2008,Intermediate_1
Engineering Skills,32.0,Male,2008,Intermediate_1
Graphic Communication,109.0,Male,2008,Intermediate_1
Hairdressing,4.0,Male,2008,Intermediate_1
Home Economics: Fashion and Textile Technology,15.0,Male,2008,Intermediate_1
Home Economics: Health and Food Technology,170.0,Male,2008,Intermediate_1
Home Economics: Lifestyle and Consumer Technology,30.0,Male,2008,Intermediate_1
Hospitality,8.0,Male,2008,Intermediate_1
Hospitality: Practical Cookery,1894.0,Male,2008,Intermediate_1
Personal and Social Education,17.0,Male,2008,Intermediate_1
Rural Skills,116.0,Male,2008,Intermediate_1
Travel and Tourism,266.0,Male,2008,Intermediate_1
Woodworking Skills,1511.0,Male,2008,Intermediate_1
Art and Design,1140.0,Male,2008,Intermediate_1
Drama,88.0,Male,2008,Intermediate_1
Media Studies,281.0,Male,2008,Intermediate_1
Music,430.0,Male,2008,Intermediate_1
Physical Education,961.0,Male,2008,Intermediate_1
Sport and Recreation,256.0,Male,2008,Intermediate_1
English,2983.0,Female,2008,Intermediate_1
French,854.0,Female,2008,Intermediate_1
Gaelic (Learners),46.0,Female,2008,Intermediate_1
Gaidhlig,14.0,Female,2008,Intermediate_1
German,95.0,Female,2008,Intermediate_1
Italian,70.0,Female,2008,Intermediate_1
Russian,0.0,Female,2008,Intermediate_1
Spanish,456.0,Female,2008,Intermediate_1
Accounting,51.0,Female,2008,Intermediate_1
Mathematics,6332.0,Female,2008,Intermediate_1
Biology,3530.0,Female,2008,Intermediate_1
Chemistry,1242.0,Female,2008,Intermediate_1
